Copyright 1986-2022 Xilinx, Inc. All Rights Reserved. Copyright 2022-2023 Advanced Micro Devices, Inc. All Rights Reserved.
---------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2023.2 (lin64) Build 4029153 Fri Oct 13 20:13:54 MDT 2023
| Date         : Tue May  5 13:27:07 2026
| Host         : amy running 64-bit NixOS 25.11 (Xantusia)
| Command      : report_utilization -hierarchical -file util_resource_usage.csv
| Design       : cyt_top
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Routed
---------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------------------------------------------------------+----------------+--------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|                                                                         Instance                                                                        |                                               Module                                              |  PR Attribute  | Total PPLOCs | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|                   wrp_inst                                                                                                                              |                                        meta_clock_converter_96_xpm_counter_updn__parameterized0_1 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                   wrpp1_inst                                                                                                                            |                                        meta_clock_converter_96_xpm_counter_updn__parameterized1_2 | Reconfigurable |            - |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                   wrpp2_inst                                                                                                                            |                                          meta_clock_converter_96_xpm_counter_updn__parameterized2 | Reconfigurable |            - |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                   xpm_fifo_rst_inst                                                                                                                     |                                                              meta_clock_converter_96_xpm_fifo_rst | Reconfigurable |            - |         15 |         15 |       0 |    0 |     17 |      0 |      0 |    0 |          0 |
|                     (xpm_fifo_rst_inst)                                                                                                                 |                                                              meta_clock_converter_96_xpm_fifo_rst | Reconfigurable |            - |         15 |         15 |       0 |    0 |     13 |      0 |      0 |    0 |          0 |
|                     gen_rst_ic.rrst_wr_inst                                                                                                             |                                          meta_clock_converter_96_xpm_cdc_sync_rst__parameterized0 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                     gen_rst_ic.wrst_rd_inst                                                                                                             |                                       meta_clock_converter_96_xpm_cdc_sync_rst__parameterized0__2 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|       inst_s3_usr_irq                                                                                                                                   |                                                                   logic_reg_array__parameterized0 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      7 |      0 |      0 |    0 |          0 |
|       inst_s3_wback                                                                                                                                     |                                                                    meta_reg_array__parameterized0 | Reconfigurable |            - |        172 |        172 |       0 |    0 |    316 |      0 |      0 |    0 |          0 |
|         genblk1[0].inst_reg                                                                                                                             |                                                                               meta_reg__xdcDup__4 | Reconfigurable |            - |         87 |         87 |       0 |    0 |    158 |      0 |      0 |    0 |          0 |
|           (genblk1[0].inst_reg)                                                                                                                         |                                                                               meta_reg__xdcDup__4 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|           inst_reg_slice                                                                                                                                |                                                                axis_register_slice_meta_96_HD3669 | Reconfigurable |            - |         86 |         86 |       0 |    0 |    158 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                axis_register_slice_meta_96_axis_register_slice_v1_1_29_axis_register_slice_HD3670 | Reconfigurable |            - |         86 |         86 |       0 |    0 |    158 |      0 |      0 |    0 |          0 |
|               (inst)                                                                                                                                    |                axis_register_slice_meta_96_axis_register_slice_v1_1_29_axis_register_slice_HD3670 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|               axisc_register_slice_0                                                                                                                    |               axis_register_slice_meta_96_axis_register_slice_v1_1_29_axisc_register_slice_HD3671 | Reconfigurable |            - |         85 |         85 |       0 |    0 |    157 |      0 |      0 |    0 |          0 |
|         genblk1[1].inst_reg                                                                                                                             |                                                                                          meta_reg | Reconfigurable |            - |         85 |         85 |       0 |    0 |    158 |      0 |      0 |    0 |          0 |
|           inst_reg_slice                                                                                                                                |                                                                axis_register_slice_meta_96_HD3672 | Reconfigurable |            - |         85 |         85 |       0 |    0 |    158 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                axis_register_slice_meta_96_axis_register_slice_v1_1_29_axis_register_slice_HD3673 | Reconfigurable |            - |         85 |         85 |       0 |    0 |    158 |      0 |      0 |    0 |          0 |
|               (inst)                                                                                                                                    |                axis_register_slice_meta_96_axis_register_slice_v1_1_29_axis_register_slice_HD3673 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|               axisc_register_slice_0                                                                                                                    |               axis_register_slice_meta_96_axis_register_slice_v1_1_29_axisc_register_slice_HD3674 | Reconfigurable |            - |         84 |         84 |       0 |    0 |    157 |      0 |      0 |    0 |          0 |
|     inst_shell_slave                                                                                                                                    |                                                                                       shell_slave | Reconfigurable |            - |         86 |         86 |       0 |    0 |     77 |      0 |      0 |    0 |          0 |
|     inst_vio_shell_xstats_ch0                                                                                                                           |                                                                                  vio_shell_xstats | Reconfigurable |            - |        658 |        658 |       0 |    0 |   1214 |      0 |      0 |    0 |          0 |
|       (inst_vio_shell_xstats_ch0)                                                                                                                       |                                                                                  vio_shell_xstats | Reconfigurable |            - |          0 |          0 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|       inst                                                                                                                                              |                                                                  vio_shell_xstats_vio_v3_0_24_vio | Reconfigurable |            - |        658 |        658 |       0 |    0 |   1214 |      0 |      0 |    0 |          0 |
|         (inst)                                                                                                                                          |                                                                  vio_shell_xstats_vio_v3_0_24_vio | Reconfigurable |            - |          0 |          0 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|         DECODER_INST                                                                                                                                    |                                                              vio_shell_xstats_vio_v3_0_24_decoder | Reconfigurable |            - |         27 |         27 |       0 |    0 |     49 |      0 |      0 |    0 |          0 |
|         PROBE_IN_INST                                                                                                                                   |                                                         vio_shell_xstats_vio_v3_0_24_probe_in_one | Reconfigurable |            - |        555 |        555 |       0 |    0 |    988 |      0 |      0 |    0 |          0 |
|         U_XSDB_SLAVE                                                                                                                                    |                                                               vio_shell_xstats_xsdbs_v1_0_3_xsdbs | Reconfigurable |            - |         77 |         77 |       0 |    0 |    161 |      0 |      0 |    0 |          0 |
|     inst_xch_0                                                                                                                                          |                                                                                         dma_stats | Reconfigurable |            - |        102 |          6 |       0 |   96 |    384 |      0 |      0 |    0 |          0 |
|   inst_static                                                                                                                                           |                                                                                        static_top |         Static |            - |      80354 |      74823 |    4258 | 1273 |  87151 |     96 |      0 |    0 |          0 |
|     (inst_static)                                                                                                                                       |                                                                                        static_top |         Static |            - |          9 |          9 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|     genblk2[0].inst_pr_slice                                                                                                                            |                                                                                      pr_reg_slice |         Static |            - |         22 |         22 |       0 |    0 |     71 |      0 |      0 |    0 |          0 |
|       inst                                                                                                                                              |                                      pr_reg_slice_axis_register_slice_v1_1_26_axis_register_slice |         Static |            - |         22 |         22 |       0 |    0 |     71 |      0 |      0 |    0 |          0 |
|         (inst)                                                                                                                                          |                                      pr_reg_slice_axis_register_slice_v1_1_26_axis_register_slice |         Static |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|         axisc_register_slice_0                                                                                                                          |                                     pr_reg_slice_axis_register_slice_v1_1_26_axisc_register_slice |         Static |            - |         21 |         21 |       0 |    0 |     70 |      0 |      0 |    0 |          0 |
|     genblk2[1].inst_pr_slice                                                                                                                            |                                                                                  pr_reg_slice_HD4 |         Static |            - |         21 |         21 |       0 |    0 |     71 |      0 |      0 |    0 |          0 |
|       inst                                                                                                                                              |                                  pr_reg_slice_axis_register_slice_v1_1_26_axis_register_slice_HD5 |         Static |            - |         21 |         21 |       0 |    0 |     71 |      0 |      0 |    0 |          0 |
|         (inst)                                                                                                                                          |                                  pr_reg_slice_axis_register_slice_v1_1_26_axis_register_slice_HD5 |         Static |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|         axisc_register_slice_0                                                                                                                          |                                 pr_reg_slice_axis_register_slice_v1_1_26_axisc_register_slice_HD6 |         Static |            - |         20 |         20 |       0 |    0 |     70 |      0 |      0 |    0 |          0 |
|     genblk2[2].inst_pr_slice                                                                                                                            |                                                                                  pr_reg_slice_HD7 |         Static |            - |         22 |         22 |       0 |    0 |     71 |      0 |      0 |    0 |          0 |
|       inst                                                                                                                                              |                                  pr_reg_slice_axis_register_slice_v1_1_26_axis_register_slice_HD8 |         Static |            - |         22 |         22 |       0 |    0 |     71 |      0 |      0 |    0 |          0 |
|         (inst)                                                                                                                                          |                                  pr_reg_slice_axis_register_slice_v1_1_26_axis_register_slice_HD8 |         Static |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|         axisc_register_slice_0                                                                                                                          |                                 pr_reg_slice_axis_register_slice_v1_1_26_axisc_register_slice_HD9 |         Static |            - |         21 |         21 |       0 |    0 |     70 |      0 |      0 |    0 |          0 |
|     genblk2[3].inst_pr_slice                                                                                                                            |                                                                                 pr_reg_slice_HD10 |         Static |            - |         22 |         22 |       0 |    0 |     71 |      0 |      0 |    0 |          0 |
|       inst                                                                                                                                              |                                 pr_reg_slice_axis_register_slice_v1_1_26_axis_register_slice_HD11 |         Static |            - |         22 |         22 |       0 |    0 |     71 |      0 |      0 |    0 |          0 |
|         (inst)                                                                                                                                          |                                 pr_reg_slice_axis_register_slice_v1_1_26_axis_register_slice_HD11 |         Static |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|         axisc_register_slice_0                                                                                                                          |                                pr_reg_slice_axis_register_slice_v1_1_26_axisc_register_slice_HD12 |         Static |            - |         21 |         21 |       0 |    0 |     70 |      0 |      0 |    0 |          0 |
|     inst_clk_cnvrt_pr                                                                                                                                   |                                                                                pr_clock_converter |         Static |            - |        391 |         59 |     332 |    0 |   1238 |      0 |      0 |    0 |          0 |
|       inst                                                                                                                                              |                              pr_clock_converter_axis_clock_converter_v1_1_27_axis_clock_converter |         Static |            - |        391 |         59 |     332 |    0 |   1238 |      0 |      0 |    0 |          0 |
|         gen_async_conv.axisc_async_clock_converter_0                                                                                                    |                       pr_clock_converter_axis_clock_converter_v1_1_27_axisc_async_clock_converter |         Static |            - |        391 |         59 |     332 |    0 |   1238 |      0 |      0 |    0 |          0 |
|           (gen_async_conv.axisc_async_clock_converter_0)                                                                                                |                       pr_clock_converter_axis_clock_converter_v1_1_27_axisc_async_clock_converter |         Static |            - |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|           inst_xpm_cdc_sync_rst                                                                                                                         |                                                               pr_clock_converter_xpm_cdc_sync_rst |         Static |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|           xpm_fifo_async_inst                                                                                                                           |                                                                 pr_clock_converter_xpm_fifo_async |         Static |            - |        389 |         57 |     332 |    0 |   1235 |      0 |      0 |    0 |          0 |
|             gnuram_async_fifo.xpm_fifo_base_inst                                                                                                        |                                                                  pr_clock_converter_xpm_fifo_base |         Static |            - |        389 |         57 |     332 |    0 |   1235 |      0 |      0 |    0 |          0 |
|               (gnuram_async_fifo.xpm_fifo_base_inst)                                                                                                    |                                                                  pr_clock_converter_xpm_fifo_base |         Static |            - |          3 |          3 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|               gen_cdc_pntr.rd_pntr_cdc_inst                                                                                                             |                                                                   pr_clock_converter_xpm_cdc_gray |         Static |            - |          6 |          6 |       0 |    0 |     15 |      0 |      0 |    0 |          0 |
|               gen_cdc_pntr.rpw_gray_reg                                                                                                                 |                                                               pr_clock_converter_xpm_fifo_reg_vec |         Static |            - |          2 |          2 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|               gen_cdc_pntr.wpr_gray_reg                                                                                                                 |                                                             pr_clock_converter_xpm_fifo_reg_vec_0 |         Static |            - |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|               gen_cdc_pntr.wr_pntr_cdc_inst                                                                                                             |                                                                pr_clock_converter_xpm_cdc_gray__2 |         Static |            - |          6 |          6 |       0 |    0 |     15 |      0 |      0 |    0 |          0 |
|               gen_sdpram.xpm_memory_base_inst                                                                                                           |                                                                pr_clock_converter_xpm_memory_base |         Static |            - |        332 |          0 |     332 |    0 |   1146 |      0 |      0 |    0 |          0 |
|               rdp_inst                                                                                                                                  |                                               pr_clock_converter_xpm_counter_updn__parameterized0 |         Static |            - |          5 |          5 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|               rdpp1_inst                                                                                                                                |                                               pr_clock_converter_xpm_counter_updn__parameterized1 |         Static |            - |          5 |          5 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|               rst_d1_inst                                                                                                                               |                                                               pr_clock_converter_xpm_fifo_reg_bit |         Static |            - |          3 |          3 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|               wrp_inst                                                                                                                                  |                                             pr_clock_converter_xpm_counter_updn__parameterized0_1 |         Static |            - |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|               wrpp1_inst                                                                                                                                |                                             pr_clock_converter_xpm_counter_updn__parameterized1_2 |         Static |            - |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|               wrpp2_inst                                                                                                                                |                                               pr_clock_converter_xpm_counter_updn__parameterized2 |         Static |            - |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|               xpm_fifo_rst_inst                                                                                                                         |                                                                   pr_clock_converter_xpm_fifo_rst |         Static |            - |         15 |         15 |       0 |    0 |     17 |      0 |      0 |    0 |          0 |
|                 (xpm_fifo_rst_inst)                                                                                                                     |                                                                   pr_clock_converter_xpm_fifo_rst |         Static |            - |         15 |         15 |       0 |    0 |     13 |      0 |      0 |    0 |          0 |
|                 gen_rst_ic.rrst_wr_inst                                                                                                                 |                                               pr_clock_converter_xpm_cdc_sync_rst__parameterized0 |         Static |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                 gen_rst_ic.wrst_rd_inst                                                                                                                 |                                            pr_clock_converter_xpm_cdc_sync_rst__parameterized0__2 |         Static |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|     inst_cnvrt_static                                                                                                                                   |                                                                                       dcpl_static |         Static |            - |       7492 |       7364 |     128 |    0 |  16923 |      0 |      0 |    0 |          0 |
|       (inst_cnvrt_static)                                                                                                                               |                                                                                       dcpl_static |         Static |            - |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|       genblk1[0].inst_s0_axis_dyn_in                                                                                                                    |                                                  axis_reg_array_static__parameterized0__xdcDup__1 |         Static |            - |       1171 |       1171 |       0 |    0 |   2320 |      0 |      0 |    0 |          0 |
|         genblk1[0].inst_reg                                                                                                                             |                                                                        axis_reg_static__xdcDup__3 |         Static |            - |        587 |        587 |       0 |    0 |   1160 |      0 |      0 |    0 |          0 |
|           (genblk1[0].inst_reg)                                                                                                                         |                                                                        axis_reg_static__xdcDup__3 |         Static |            - |          1 |          1 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|           inst_reg_slice                                                                                                                                |                                                               axis_register_slice_static_512_HD29 |         Static |            - |        586 |        586 |       0 |    0 |   1160 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |               axis_register_slice_static_512_axis_register_slice_v1_1_26_axis_register_slice_HD30 |         Static |            - |        586 |        586 |       0 |    0 |   1160 |      0 |      0 |    0 |          0 |
|               (inst)                                                                                                                                    |               axis_register_slice_static_512_axis_register_slice_v1_1_26_axis_register_slice_HD30 |         Static |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|               axisc_register_slice_0                                                                                                                    |              axis_register_slice_static_512_axis_register_slice_v1_1_26_axisc_register_slice_HD31 |         Static |            - |        585 |        585 |       0 |    0 |   1159 |      0 |      0 |    0 |          0 |
|         genblk1[1].inst_reg                                                                                                                             |                                                                        axis_reg_static__xdcDup__4 |         Static |            - |        585 |        585 |       0 |    0 |   1160 |      0 |      0 |    0 |          0 |
|           inst_reg_slice                                                                                                                                |                                                               axis_register_slice_static_512_HD32 |         Static |            - |        585 |        585 |       0 |    0 |   1160 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |               axis_register_slice_static_512_axis_register_slice_v1_1_26_axis_register_slice_HD33 |         Static |            - |        585 |        585 |       0 |    0 |   1160 |      0 |      0 |    0 |          0 |
|               (inst)                                                                                                                                    |               axis_register_slice_static_512_axis_register_slice_v1_1_26_axis_register_slice_HD33 |         Static |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|               axisc_register_slice_0                                                                                                                    |              axis_register_slice_static_512_axis_register_slice_v1_1_26_axisc_register_slice_HD34 |         Static |            - |        584 |        584 |       0 |    0 |   1159 |      0 |      0 |    0 |          0 |
|       genblk1[0].inst_s0_axis_dyn_out                                                                                                                   |                                                                  axis_reg_array_static__xdcDup__1 |         Static |            - |       1173 |       1173 |       0 |    0 |   2323 |      0 |      0 |    0 |          0 |
|         genblk1[0].inst_reg                                                                                                                             |                                                                        axis_reg_static__xdcDup__1 |         Static |            - |        585 |        585 |       0 |    0 |   1161 |      0 |      0 |    0 |          0 |
|           inst_reg_slice                                                                                                                                |                                                               axis_register_slice_static_512_HD35 |         Static |            - |        585 |        585 |       0 |    0 |   1161 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |               axis_register_slice_static_512_axis_register_slice_v1_1_26_axis_register_slice_HD36 |         Static |            - |        585 |        585 |       0 |    0 |   1161 |      0 |      0 |    0 |          0 |
|               (inst)                                                                                                                                    |               axis_register_slice_static_512_axis_register_slice_v1_1_26_axis_register_slice_HD36 |         Static |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|               axisc_register_slice_0                                                                                                                    |              axis_register_slice_static_512_axis_register_slice_v1_1_26_axisc_register_slice_HD37 |         Static |            - |        584 |        584 |       0 |    0 |   1160 |      0 |      0 |    0 |          0 |
|         genblk1[1].inst_reg                                                                                                                             |                                                                        axis_reg_static__xdcDup__2 |         Static |            - |        588 |        588 |       0 |    0 |   1162 |      0 |      0 |    0 |          0 |
|           (genblk1[1].inst_reg)                                                                                                                         |                                                                        axis_reg_static__xdcDup__2 |         Static |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|           inst_reg_slice                                                                                                                                |                                                               axis_register_slice_static_512_HD38 |         Static |            - |        586 |        586 |       0 |    0 |   1162 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |               axis_register_slice_static_512_axis_register_slice_v1_1_26_axis_register_slice_HD39 |         Static |            - |        586 |        586 |       0 |    0 |   1162 |      0 |      0 |    0 |          0 |
|               (inst)                                                                                                                                    |               axis_register_slice_static_512_axis_register_slice_v1_1_26_axis_register_slice_HD39 |         Static |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|               axisc_register_slice_0                                                                                                                    |              axis_register_slice_static_512_axis_register_slice_v1_1_26_axisc_register_slice_HD40 |         Static |            - |        585 |        585 |       0 |    0 |   1161 |      0 |      0 |    0 |          0 |
|       genblk1[0].inst_s0_dma_rd_req                                                                                                                     |                                                                   dma_reg_array_static__xdcDup__1 |         Static |            - |        188 |        188 |       0 |    0 |    329 |      0 |      0 |    0 |          0 |
|         genblk1[0].inst_reg                                                                                                                             |                                                                         dma_reg_static__xdcDup__1 |         Static |            - |        107 |        107 |       0 |    0 |    176 |      0 |      0 |    0 |          0 |
|           (genblk1[0].inst_reg)                                                                                                                         |                                                                         dma_reg_static__xdcDup__1 |         Static |            - |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|           inst_reg_slice                                                                                                                                |                                                            axis_register_slice_req_static_96_HD74 |         Static |            - |        105 |        105 |       0 |    0 |    175 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |            axis_register_slice_req_static_96_axis_register_slice_v1_1_26_axis_register_slice_HD75 |         Static |            - |        105 |        105 |       0 |    0 |    175 |      0 |      0 |    0 |          0 |
|               (inst)                                                                                                                                    |            axis_register_slice_req_static_96_axis_register_slice_v1_1_26_axis_register_slice_HD75 |         Static |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|               axisc_register_slice_0                                                                                                                    |           axis_register_slice_req_static_96_axis_register_slice_v1_1_26_axisc_register_slice_HD76 |         Static |            - |        104 |        104 |       0 |    0 |    174 |      0 |      0 |    0 |          0 |
|         genblk1[1].inst_reg                                                                                                                             |                                                                         dma_reg_static__xdcDup__2 |         Static |            - |         82 |         82 |       0 |    0 |    153 |      0 |      0 |    0 |          0 |
|           (genblk1[1].inst_reg)                                                                                                                         |                                                                         dma_reg_static__xdcDup__2 |         Static |            - |          0 |          0 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|           inst_reg_slice                                                                                                                                |                                                            axis_register_slice_req_static_96_HD77 |         Static |            - |         82 |         82 |       0 |    0 |    152 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |            axis_register_slice_req_static_96_axis_register_slice_v1_1_26_axis_register_slice_HD78 |         Static |            - |         82 |         82 |       0 |    0 |    152 |      0 |      0 |    0 |          0 |
|               (inst)                                                                                                                                    |            axis_register_slice_req_static_96_axis_register_slice_v1_1_26_axis_register_slice_HD78 |         Static |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|               axisc_register_slice_0                                                                                                                    |           axis_register_slice_req_static_96_axis_register_slice_v1_1_26_axisc_register_slice_HD79 |         Static |            - |         81 |         81 |       0 |    0 |    151 |      0 |      0 |    0 |          0 |
|       genblk1[0].inst_s0_dma_wr_req                                                                                                                     |                                                   dma_reg_array_static__parameterized0__xdcDup__1 |         Static |            - |        187 |        187 |       0 |    0 |    329 |      0 |      0 |    0 |          0 |
|         genblk1[0].inst_reg                                                                                                                             |                                                                         dma_reg_static__xdcDup__3 |         Static |            - |        106 |        106 |       0 |    0 |    176 |      0 |      0 |    0 |          0 |
|           (genblk1[0].inst_reg)                                                                                                                         |                                                                         dma_reg_static__xdcDup__3 |         Static |            - |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|           inst_reg_slice                                                                                                                                |                                                            axis_register_slice_req_static_96_HD62 |         Static |            - |        105 |        105 |       0 |    0 |    175 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |            axis_register_slice_req_static_96_axis_register_slice_v1_1_26_axis_register_slice_HD63 |         Static |            - |        105 |        105 |       0 |    0 |    175 |      0 |      0 |    0 |          0 |
|               (inst)                                                                                                                                    |            axis_register_slice_req_static_96_axis_register_slice_v1_1_26_axis_register_slice_HD63 |         Static |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|               axisc_register_slice_0                                                                                                                    |           axis_register_slice_req_static_96_axis_register_slice_v1_1_26_axisc_register_slice_HD64 |         Static |            - |        104 |        104 |       0 |    0 |    174 |      0 |      0 |    0 |          0 |
|         genblk1[1].inst_reg                                                                                                                             |                                                                         dma_reg_static__xdcDup__4 |         Static |            - |         82 |         82 |       0 |    0 |    153 |      0 |      0 |    0 |          0 |
|           (genblk1[1].inst_reg)                                                                                                                         |                                                                         dma_reg_static__xdcDup__4 |         Static |            - |          0 |          0 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|           inst_reg_slice                                                                                                                                |                                                            axis_register_slice_req_static_96_HD65 |         Static |            - |         82 |         82 |       0 |    0 |    152 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |            axis_register_slice_req_static_96_axis_register_slice_v1_1_26_axis_register_slice_HD66 |         Static |            - |         82 |         82 |       0 |    0 |    152 |      0 |      0 |    0 |          0 |
